text,label
شاید یک اصلی برتری محصول کمپان اپل باعث گردیده همه آن استقبال فراوان مواجه گردند ، وجود سیستم‌عامل انحصار کمپان بین سیس عامل موجود رو گوشی موبایل تبلت ، واقع امروز بی‌رقیب .,2
( موبایل - تبل - نو بوک ) کالا معرف می‌کنه متناسب سطح برنامه کارکرد به باشه ، نه اینکه فقط جنبه سخ افزار رو بالا ببره .,2
نظر دوربین ۶۵۰ d جه کارآ عکاس دوربین ۶۰۰ D تف خاص ندارد ، فقط مزیت مود فیلمبردار ، پیشنهاد می‌کن علاقه فیلمبرداری پورتابل دارید نمی‌خواهید هزینه سنگین خرید دوربین مثل ۵ d بدهید ، دوربین می‌تواند شما جذاب باشد,2
نظر من قیمت بالاس ورژن بالا خاطر وجود هدفون beats audio اندروید قیم ۴,0
همچنین رو تبل نسخه ۴ تکنولوژ بلوتوث نیز قرار دارد کمک بتو سرع بالا دیگر گجت تبادل اطلاع نمود .,2
حیر انگیزه,2
علاوه زاویه دید خصوص حال عمود ، طور کم پایین بنگرید ، اف شدید کیف تصویر رنگ تولید شده خواهید_کرد .,0
شاید تعداد افراد تبل هف اینچ کنار گو گرفته مکالمه بپردازند بسیار ک باشد ول هر صور ، ایسوس بار دیگر محصول خلاقانه تولید کرده Fonepad روانه بازار کرد .,2
همچنین باید هنگا خرید دستگاه موضوع دق داشته_باشید سرع پرین شما مه باشد ، باید قید دستگاه زده سراغ مدل بالا دستگاه جمله Pixma MX ۸۹۴ بروید سرع شما بسیار مه باشد مدل نتواند پاسخگو شما باشد باید سراغ پرینتر مخصوص سرع بالا البته شاید لیزر بروید .,1
کا کاتالوگ گوشی آنلاین سا,0
قسم بالا بدنه دوربین نیز فلا Pgr-Up قرار گرفته هنگا نیاز می‌توانید نور عکاس شرایط نور ضعیف استفاده نمایید .,1
ول حال اگه بخوا موبایل بگیر حتما پدفون ۲ می‌گیر,2
همین دلیل همچن بسیار خوش‌دس راحت دس جیب جا می‌گیرد .,2
هر مرتبه شارژ باتر قادر خواهید_بود ب ۱۰ ساع صور ممتد مکالمه انجا دهید .,2
دق صفحه نما ۱۱۳۶ × ۶۴۰ پیکسل می‌باشد تراک پیکسل بسیار بالا ۳۲۶ ppi ارائه می‌دهد .,2
مسلما وقت همچین تبلت می‌خرید یک لذت‌بخش کار شما می‌تواند گ گذار اینترن باشد .,2
البته مدل Benq Samsung نظر اجرا دیسک کپ کیف بهتر دارند درایو LG هنگا خواندن دیسک صدا بیشتر دارد ، صورت دو دیسک اندازه نر آرا می‌خوانند .,2
تمام امک گوش حد متوسط اندروید دارا می‌باشد ول دارا دو اشکال شرح زیر می‌باشد :۱ - تاچ گوش نظر ضعیف ! رده می‌باشد گوشه,0
شما می‌تونین رو کردن گوش هر کار می‌خواهید با بکنین ( نخواهید_این کارو بکنین واسه چ دارین اسمار فون میگیرین !,2
حال مالک قصد تهیه کیف گوش داشته باشه کیف خواهد_دا پشت دو ناحیه سوراخ نما بسیار بد ایجاد می‌کند .,0
همچنین رو مود عکاس ۳ D بروید می‌توانید عکس سه‌بعد تهیه کنید .,1
گوش Iphone ۴ s‎ پا Galaxy s ۲ نمی‌رسد چه برسه کیف ۳ S صفحه نما گوش پایین S ۲ .,0
ر .,1
هرچ بگین گلگس بقیه گوشی بهترن ، باز هیچ لذ باز کردن قفل اپل نمیرسه .,2
دیگر فن‌آوری کار رفته SX ۲۳۰ می‌تو i-Contrast ( کیف جزئ مناطق سایه عکس افزا می‌دهد ) ، Smart Flash Exposure ( میز نور فلا بسته شرایط تنظ می‌کند زیاد ک نباشد ) ، فن‌آور تشخیص چهره می‌تواند ۳۵ چهره انس فر تشخیص دهد Face Self Timer عکس قرار گرفتن عکاس خیل مناسب اشاره کرد .,2
صفحه نما کیف پنل IPS رزولوشن HD ۷.,2
ساختار گوش اولین بار دس می‌گیرید ، انتظار وزن ب وقت فلز مستحکم دارید ، ممکن وهله اول کم شما مایوس کند .,0
من خرید هفته بعد یه خط افتاد رو صفحه برد نمی‌دهند شرک هماهنگ ، گفتند برد اشکال داره ال تقریبا ب سه هفته تبل من رو گرفتند هنوز جواب درس گارانت .,0
اولین باره HTC گرف .,1
کل همانطور گفت ، WX ۱۷۰ WX ۱۰۰ جمله پیشرفته دوربین سر WX ز می‌باشند فن‌آوری بسیار عال بهره می‌برند .,2
۸ -وجود برنامه فتوشاپ تاچ ۹ -وزن ک وکیف خوب بدنه ۱۰ -اسپیکر نسبتا قابل‌قبول ۱۱ -س کار خوردن وسیله خیل درد بخور .,2
رده قیم کنون هیچ گوش به پیدا نکرد !,1
من گوش رو دیج کالا سفار داد جدا میشه گف رضا مشتر هدف اصل ت دیج کالا هست .,1
دوس دار,2
نقاط ضعف : ۱.,1
کل نظر من زو بالا ۱۰ x بدون سه پایه اصلا کارا نداره ..,1
"مخصوصا اندروید ۴ ٫ ۱ , پردازنده ۲ هسته گرافیک adreno .",2
داشته دلایل کار حتما ، حال نظر ما فقد خیل بد همواره استفاده چشمی اپتیکال زیر نور شدید آفتاب دوس دار .,0
۳ -باتر بسیار پر ظرف ۲۴۶۰ میل آمپر گوش قیم نظر من بسیار ارزنده هس .,2
چه برسه چیپس A ۶ گفته اپل دو برابر CPU GPU آیفون ۴ S قوی .,1
تغییر اصل سامسونگ برنامه ایجاد کرده_اس ، لیس ویدئو شماس پیش‌نما تما ویدئو شما ن می‌دهد شما می‌توانید قبل تماشا ویدئو مورد نظر محتوا مطلع شوید .,1
• جمع‌بند لنوو سع کرده_اس معرف سر G ۵۸۰ ، نوت‌بوک مالت مدیا قیم مناسب بازار عرضه کند .,2
دوربین ۱۲ عکس اصلا خیل ۸ مگاپیکسلی موجود قابل‌مقایسه نیس ، چه یون چه فیل !,0
اساسا چنین دوربین عکاس مود اتوماتیک ساخته‌شده‌اند .,1
بنده یه دو روز تبل کار کرد این‌که تبل خو دست هس مشکل اساس عد کار کردن wifi سیم‌کار هس یعن سیم‌کار رو تبل باشه حت اگه حال نمایه پرواز ببرین باز wifi شناسا نمیشه زمان س رو رو تبل نیارین شبکه wifi مورد استفاده قرار نمی‌گیرن .,0
حدودا ماهه دوربینو خرید باید بگ باتوجه قیم خرید از راض تجربه یه ماهه رو میگ ابتدا چند نکته منف : ۱ - نشانگر شارژ باتر نداره ( البته مرور ز میز کارا باتری دستتون میاد ول خوب اعتبار به نیس مشکلو میشه باتر زاپاس حل کرد خوب این هزینه برداره ) ۲ - رو باتری دوربین هس نمیشه حساب کرد ( شاید من اینجور بعد یه بار استفاده دیگه شارژ نمیشه البته من اینو بایه نفر دیگه فوج دا چک کرد اون همینو گف ) ۳ - عکس خوب انداختن باید زیاد با کار کنید تنظیم کنید نیاز اطلاع عکاس داره افراد حوصله تنظ ندارن خوب نیس .۴ - فوکوس مقدار کنده مخصوصا فیلم‌بردار موضوع خیل حس میشه ۵ - بنظر فرم ویدئو  حج خیل بالا داره خیل زود ممور رو پر میکنه ۶ - صدا موتور موقع زو کردن هنگا فیلمبردار خیل زیاده ( کلا زیاد بدرد فیلمبردار نمیخوره ول فیل گرفتن ساده بدک نیس ) نک مثب :۱ - زو رزولوشن بالا بهمراه ظاهر شکیل حرفه ا توجه قیم پایین شما رو خریدتون راض نگه میداره ۲ - تنظ نسبتا خوب داره حالت مختلف عکاس تنظ محدود شا دیافراگ ..,0
من خود گوش تاریک عکس گرف گوش خوب پس آن برآمد !,2
آیفون ۵ شروع سقوط اپل ؛ نظر من شرک خلاق نوآور مثل اپل ارائه گوش یک‌قد عقب رو جلو برعکس گوشی جدید خانواده گالکس سامسونگ S ۳ & Note ۲ گوش هیچ‌چیز جدید ارائه ندا .,0
فقط گرافیک دوبعدیه ، یه جا ک میاره اون زیادمحسوس نیس .,1
بگو دستگاه انجا وظایف بعنو تبل لپ‌تاپ ، تقریبا هیچ کدا کامل هر شاید نیم موفق پ سر .,0
البته نظر شخصیمه !,1
سنسور تصویر دوربین نوع ۱ / ۲ ٫ ۸۸ اینچ Backlit Illuminated CMOS لنز نیز توانا زو ۱۰ برابر کمینه نسب کانون f / ۱ ٫ ۸ ارائه می‌دهد .,1
قرمز قشنگه .,2
مدل L ۷ II تمام اصول فرامو شده‌اند گوش عاد شاهد هست نظر طراح ، طراح خاص ، حرف ساده گفتن ندارد .,0
- رابط چند .,0
امک داخلیفقط ظاهر دستگاه نیس دستخو تغییر شده_اس ؛ بلکه نظر امک درون نیز تغییر کل دیده_می‌شود .,1
گردو همیشه سع می‌کند مجموعه نرم‌افزار تعادل منطق برقرار کند عین حال نرم‌افزار مفید عموم بسیار مجموعه قرار می‌دهد ، قرار دادن نرم‌افزار تخصص نیز غافل نشود .,2
خوب بله واضحه میلیون دلار باب تبلیغ کرده باید یه جا بیاد کل نسب قیم کارا حد انتظار نداره ( مقایسه گوشی رده ),0
ب مناسب کسان دنبال تنوع هستند همه چیز نو گرا دارند .,2
زاویه عمود خیل زود کیف خراب می‌شود ول زاویه افق وضع کاملا به .,1
شکل ظاهر خیل خوب داره هر ک میبینه دوس داره بگیرت تو دست .,2
این‌که PS ۳ رو انتخاب اشتباه بزرگ محسوب میشه وضع بلور ایر امن کنسول سون حالا حالا باید قیمت گزاف خرید بازی اون خرج کنید .,0
امیدوار قیم خوب داشته باشه,2
Apple Iphone ۴ S واقعا آد یه احساس خیل خوب میده کار کردن با هر نظر عالیه .,2
من فردا نو ۲ می‌خر یقین نیاز مرا تامین خواهد_کرد .,1
حال مالک قصد تهیه کیف گوش داشته باشه ناحیه خواهد_دا پشت دو کیف سوراخ نما بسیار بد ایجاد می‌کند .,0
دوربین مجهز لنز ۲۵ - ۶۰۰ میلی‌متر توانا زو ۲۴ میلی می‌باشد حال واید بسیار عال ارائه می‌کند توانا زو سطح بسیار بالا خوب قرار می‌گیرد .,2
لنز حال واید ۲۸ میلی مید دید نسبتا باز خوب می‌گیرد .,2
